"age","job","marital","education","default","balance","housing","contact","duration","campaign","pdays","previous","poutcome","signedup","Year","Date"
32,"admin.","divorced","secondary","no",0,"no","cellular",212,1,-1,0,"unknown",0,2018,2018-01-06
47,"blue-collar","divorced","secondary","no",-332,"no","cellular",48,2,-1,0,"unknown",0,2018,2018-01-06
51,"retired","divorced","tertiary","no",126,"no","unknown",152,1,-1,0,"unknown",0,2018,2018-01-06
30,"student","single","unknown","no",809,"no","unknown",91,2,-1,0,"unknown",0,2018,2018-01-06
51,"admin.","married","unknown","yes",-12,"no","cellular",18,7,-1,0,"unknown",0,2018,2018-01-06
52,"admin.","married","secondary","no",0,"no","cellular",91,2,275,1,"failure",0,2018,2018-01-06
44,"technician","single","secondary","no",-34,"no","cellular",14,13,-1,0,"unknown",0,2018,2018-01-06
46,"admin.","married","secondary","no",1934,"no","unknown",240,1,-1,0,"unknown",0,2018,2018-01-06
36,"services","married","secondary","no",4721,"no","cellular",149,3,-1,0,"unknown",1,2018,2018-01-06
51,"management","married","tertiary","no",7631,"no","cellular",896,8,-1,0,"unknown",0,2018,2018-01-06
51,"blue-collar","married","primary","no",176,"no","cellular",80,2,-1,0,"unknown",0,2018,2018-01-06
57,"blue-collar","married","unknown","no",3196,"no","cellular",161,4,-1,0,"unknown",0,2018,2018-01-06
57,"management","married","secondary","no",2155,"no","cellular",144,3,91,2,"failure",1,2018,2018-01-06
42,"blue-collar","married","unknown","no",0,"no","unknown",270,2,-1,0,"unknown",0,2018,2018-01-06
50,"admin.","married","secondary","no",2971,"no","cellular",722,2,-1,0,"unknown",0,2018,2018-01-06
52,"blue-collar","married","primary","no",306,"no","cellular",223,1,-1,0,"unknown",1,2018,2018-01-06
33,"blue-collar","married","secondary","no",1402,"no","cellular",63,5,-1,0,"unknown",0,2018,2018-01-06
47,"technician","divorced","secondary","no",450,"no","unknown",40,5,-1,0,"unknown",0,2018,2018-01-06
27,"unemployed","single","primary","no",799,"no","cellular",106,4,-1,0,"unknown",0,2018,2018-01-06
37,"unemployed","married","secondary","no",1152,"no","cellular",222,1,-1,0,"unknown",0,2018,2018-01-06
59,"management","married","tertiary","no",474,"no","cellular",252,1,-1,0,"unknown",1,2018,2018-01-06
83,"retired","divorced","primary","no",46,"no","cellular",115,1,-1,0,"unknown",1,2018,2018-01-06
31,"technician","married","tertiary","no",0,"no","cellular",70,2,-1,0,"unknown",0,2018,2018-01-06
48,"retired","married","tertiary","no",4,"no","cellular",70,5,-1,0,"unknown",0,2018,2018-01-06
54,"services","married","secondary","no",193,"no","unknown",179,1,-1,0,"unknown",0,2018,2018-01-06
41,"entrepreneur","single","primary","no",7264,"no","unknown",125,3,-1,0,"unknown",0,2018,2018-01-06
55,"management","married","tertiary","no",543,"no","cellular",61,2,-1,0,"unknown",0,2018,2018-01-06
35,"admin.","divorced","secondary","no",1085,"no","cellular",199,1,86,7,"success",1,2018,2018-01-06
32,"self-employed","married","tertiary","no",1214,"no","cellular",104,2,-1,0,"unknown",0,2018,2018-01-06
52,"admin.","married","secondary","no",722,"no","cellular",99,2,185,3,"failure",0,2018,2018-01-06
31,"housemaid","single","tertiary","no",0,"no","cellular",78,3,-1,0,"unknown",0,2018,2018-01-06
41,"admin.","married","secondary","no",80,"no","cellular",202,1,-1,0,"unknown",0,2018,2018-01-06
58,"retired","married","tertiary","no",324,"no","unknown",13,4,-1,0,"unknown",0,2018,2018-01-06
31,"management","single","tertiary","no",924,"no","cellular",231,1,94,3,"success",1,2018,2018-01-06
33,"management","married","tertiary","no",0,"no","cellular",126,2,-1,0,"unknown",0,2018,2018-01-06
48,"management","married","tertiary","no",2837,"no","unknown",69,1,-1,0,"unknown",0,2018,2018-01-06
52,"services","married","secondary","no",1645,"no","cellular",248,1,-1,0,"unknown",0,2018,2018-01-06
58,"services","married","secondary","no",12180,"no","unknown",121,5,-1,0,"unknown",0,2018,2018-01-06
38,"admin.","single","secondary","no",626,"no","cellular",132,4,-1,0,"unknown",0,2018,2018-01-06
42,"management","married","primary","no",4362,"no","unknown",238,1,-1,0,"unknown",0,2018,2018-01-06
33,"management","single","tertiary","no",373,"no","cellular",259,1,-1,0,"unknown",0,2018,2018-01-06
32,"management","single","tertiary","no",0,"no","cellular",9,6,-1,0,"unknown",0,2018,2018-01-06
31,"technician","divorced","secondary","no",304,"no","cellular",133,2,-1,0,"unknown",0,2018,2018-01-06
33,"management","single","tertiary","no",224,"no","cellular",409,2,92,4,"success",1,2018,2018-01-06
47,"management","married","tertiary","no",122,"no","cellular",73,1,-1,0,"unknown",0,2018,2018-01-06
59,"management","married","secondary","no",1558,"no","telephone",1140,3,-1,0,"unknown",0,2018,2018-01-06
56,"management","divorced","tertiary","no",722,"no","cellular",218,2,-1,0,"unknown",0,2018,2018-01-06
47,"management","married","tertiary","no",0,"no","cellular",374,1,-1,0,"unknown",1,2018,2018-01-06
51,"entrepreneur","married","primary","no",538,"no","cellular",1122,4,-1,0,"unknown",1,2018,2018-01-06
51,"retired","married","secondary","no",0,"no","unknown",70,1,-1,0,"unknown",0,2018,2018-01-06
28,"unemployed","single","secondary","no",16,"no","cellular",119,4,-1,0,"unknown",0,2018,2018-01-06
51,"blue-collar","married","secondary","no",1121,"no","cellular",824,2,-1,0,"unknown",0,2018,2018-01-06
52,"technician","married","secondary","no",272,"no","cellular",53,1,-1,0,"unknown",0,2018,2018-01-06
56,"retired","married","secondary","no",0,"no","cellular",113,3,-1,0,"unknown",0,2018,2018-01-06
51,"unemployed","married","secondary","no",107,"no","cellular",79,4,-1,0,"unknown",0,2018,2018-01-06
35,"unemployed","married","primary","no",859,"no","unknown",330,3,-1,0,"unknown",0,2018,2018-01-06
50,"housemaid","married","primary","no",85,"no","cellular",714,1,-1,0,"unknown",0,2018,2018-01-06
38,"blue-collar","single","primary","no",3132,"no","cellular",304,1,-1,0,"unknown",0,2018,2018-01-06
54,"self-employed","married","secondary","no",745,"no","cellular",110,6,-1,0,"unknown",0,2018,2018-01-06
42,"entrepreneur","married","tertiary","no",42045,"no","cellular",205,2,-1,0,"unknown",0,2018,2018-01-06
33,"blue-collar","married","secondary","no",0,"no","cellular",453,3,-1,0,"unknown",0,2018,2018-01-06
34,"management","married","tertiary","no",19391,"no","cellular",391,2,-1,0,"unknown",0,2018,2018-01-06
49,"entrepreneur","married","secondary","no",-1965,"no","telephone",317,2,-1,0,"unknown",0,2018,2018-01-07
45,"management","married","tertiary","no",203,"no","unknown",202,4,-1,0,"unknown",0,2018,2018-01-07
88,"retired","married","secondary","no",433,"no","telephone",161,1,274,1,"failure",0,2018,2018-01-07
33,"management","married","tertiary","no",150,"no","cellular",151,2,-1,0,"unknown",0,2018,2018-01-07
49,"entrepreneur","single","tertiary","no",2209,"no","cellular",307,1,-1,0,"unknown",0,2018,2018-01-07
51,"technician","divorced","secondary","no",1063,"no","cellular",78,1,-1,0,"unknown",0,2018,2018-01-07
53,"self-employed","married","tertiary","no",687,"no","cellular",319,5,-1,0,"unknown",0,2018,2018-01-07
55,"technician","married","secondary","no",756,"no","cellular",210,3,-1,0,"unknown",0,2018,2018-01-07
38,"blue-collar","married","secondary","yes",-10,"no","unknown",174,1,-1,0,"unknown",0,2018,2018-01-07
62,"unemployed","married","secondary","no",780,"no","cellular",162,2,-1,0,"unknown",1,2018,2018-01-07
83,"retired","divorced","primary","no",1097,"no","telephone",181,1,-1,0,"unknown",1,2018,2018-01-07
42,"self-employed","married","primary","no",3717,"no","unknown",235,1,-1,0,"unknown",0,2018,2018-01-07
32,"technician","single","tertiary","no",1325,"no","cellular",142,2,-1,0,"unknown",0,2018,2018-01-07
52,"management","divorced","tertiary","yes",0,"no","cellular",335,1,-1,0,"unknown",0,2018,2018-01-07
59,"unemployed","divorced","secondary","no",7469,"no","cellular",68,1,-1,0,"unknown",0,2018,2018-01-07
51,"management","married","tertiary","no",3134,"no","unknown",92,3,-1,0,"unknown",0,2018,2018-01-07
35,"management","single","tertiary","no",-324,"no","cellular",985,11,-1,0,"unknown",1,2018,2018-01-07
53,"admin.","married","secondary","no",459,"no","cellular",317,6,192,1,"success",0,2018,2018-01-07
36,"technician","married","secondary","no",361,"no","cellular",188,4,-1,0,"unknown",0,2018,2018-01-07
29,"management","single","tertiary","no",7578,"no","cellular",46,3,-1,0,"unknown",0,2018,2018-01-07
43,"admin.","married","secondary","no",9173,"no","cellular",80,2,-1,0,"unknown",0,2018,2018-01-07
35,"self-employed","single","primary","no",45,"no","unknown",81,1,-1,0,"unknown",0,2018,2018-01-07
46,"self-employed","divorced","tertiary","no",21,"no","cellular",566,2,-1,0,"unknown",1,2018,2018-01-07
36,"admin.","single","secondary","no",-301,"no","cellular",312,3,-1,0,"unknown",0,2018,2018-01-07
26,"unemployed","single","secondary","no",622,"no","cellular",1451,2,-1,0,"unknown",1,2018,2018-01-07
33,"student","single","tertiary","no",2904,"no","cellular",42,1,-1,0,"unknown",0,2018,2018-01-07
30,"technician","single","secondary","no",486,"no","cellular",335,3,-1,0,"unknown",0,2018,2018-01-07
46,"management","divorced","secondary","no",177,"no","cellular",84,2,-1,0,"unknown",0,2018,2018-01-07
45,"management","single","tertiary","no",483,"no","cellular",95,2,265,11,"other",1,2018,2018-01-07
37,"entrepreneur","married","tertiary","no",1514,"no","cellular",568,3,-1,0,"unknown",0,2018,2018-01-07
43,"retired","married","secondary","no",808,"no","cellular",481,3,-1,0,"unknown",0,2018,2018-01-07
59,"retired","divorced","tertiary","no",3444,"no","cellular",241,2,-1,0,"unknown",1,2018,2018-01-07
38,"management","married","tertiary","no",1074,"no","cellular",153,8,-1,0,"unknown",0,2018,2018-01-07
31,"technician","married","secondary","no",0,"no","cellular",117,4,-1,0,"unknown",0,2018,2018-01-07
42,"technician","married","tertiary","no",1079,"no","cellular",61,2,-1,0,"unknown",0,2018,2018-01-07
34,"management","single","tertiary","no",275,"no","cellular",196,2,455,23,"other",1,2018,2018-01-07
19,"student","single","primary","no",245,"no","telephone",98,2,110,2,"other",0,2018,2018-01-07
31,"admin.","married","secondary","no",337,"no","unknown",51,1,-1,0,"unknown",0,2018,2018-01-07
35,"admin.","married","secondary","no",786,"no","cellular",322,1,-1,0,"unknown",0,2018,2018-01-07
33,"technician","single","secondary","no",341,"no","unknown",289,3,-1,0,"unknown",0,2018,2018-01-07
38,"technician","single","tertiary","no",369,"no","cellular",365,8,-1,0,"unknown",0,2018,2018-01-07
37,"admin.","single","secondary","no",115,"no","cellular",122,4,101,5,"failure",0,2018,2018-01-07
32,"blue-collar","single","secondary","no",116,"no","unknown",392,1,-1,0,"unknown",0,2018,2018-01-07
39,"technician","married","unknown","no",839,"no","unknown",825,2,-1,0,"unknown",0,2018,2018-01-07
29,"services","single","secondary","no",37,"no","cellular",309,2,-1,0,"unknown",0,2018,2018-01-07
36,"entrepreneur","divorced","tertiary","no",914,"no","unknown",219,1,-1,0,"unknown",0,2018,2018-01-07
35,"technician","single","secondary","no",14,"no","cellular",113,2,-1,0,"unknown",0,2018,2018-01-07
30,"management","married","tertiary","no",696,"no","cellular",187,4,-1,0,"unknown",0,2018,2018-01-07
50,"management","married","tertiary","no",230,"no","cellular",149,2,-1,0,"unknown",0,2018,2018-01-07
53,"retired","divorced","primary","no",2997,"no","unknown",162,1,-1,0,"unknown",0,2018,2018-01-07
33,"management","divorced","tertiary","no",2240,"no","cellular",198,1,-1,0,"unknown",1,2018,2018-01-07
30,"unemployed","married","tertiary","no",330,"no","cellular",111,1,-1,0,"unknown",1,2018,2018-01-07
36,"admin.","single","secondary","no",0,"no","cellular",637,1,-1,0,"unknown",0,2018,2018-01-07
50,"blue-collar","married","secondary","yes",-812,"no","cellular",8,8,-1,0,"unknown",0,2018,2018-01-07
28,"student","single","tertiary","no",3717,"no","telephone",177,2,-1,0,"unknown",0,2018,2018-01-07
44,"technician","married","secondary","no",267,"no","cellular",508,3,-1,0,"unknown",0,2018,2018-01-07
41,"entrepreneur","married","tertiary","no",367,"no","cellular",13,5,-1,0,"unknown",0,2018,2018-01-07
44,"unemployed","married","secondary","no",1543,"no","cellular",363,2,-1,0,"unknown",0,2018,2018-01-07
37,"admin.","single","secondary","no",862,"no","cellular",152,2,-1,0,"unknown",0,2018,2018-01-08
39,"self-employed","married","secondary","no",656,"no","cellular",309,3,-1,0,"unknown",0,2018,2018-01-08
43,"technician","divorced","tertiary","no",0,"no","cellular",142,10,-1,0,"unknown",0,2018,2018-01-08
47,"admin.","married","unknown","no",989,"no","unknown",116,1,-1,0,"unknown",0,2018,2018-01-08
31,"technician","married","tertiary","no",11,"no","cellular",651,2,-1,0,"unknown",0,2018,2018-01-08
43,"management","married","tertiary","no",0,"no","cellular",346,1,-1,0,"unknown",0,2018,2018-01-08
34,"admin.","divorced","secondary","no",1085,"no","cellular",101,7,-1,0,"unknown",1,2018,2018-01-08
37,"technician","single","secondary","no",-272,"no","cellular",104,3,139,6,"failure",0,2018,2018-01-08
26,"blue-collar","single","secondary","no",5,"no","telephone",54,3,-1,0,"unknown",0,2018,2018-01-08
29,"management","married","tertiary","no",0,"no","cellular",574,2,-1,0,"unknown",0,2018,2018-01-08
56,"retired","married","tertiary","no",5,"no","cellular",122,3,-1,0,"unknown",0,2018,2018-01-08
37,"management","married","tertiary","no",1060,"no","cellular",125,3,-1,0,"unknown",0,2018,2018-01-08
39,"admin.","married","secondary","no",224,"no","unknown",421,2,-1,0,"unknown",0,2018,2018-01-08
38,"services","divorced","unknown","no",6360,"no","unknown",1409,2,-1,0,"unknown",1,2018,2018-01-08
32,"management","married","tertiary","no",0,"no","cellular",183,2,-1,0,"unknown",0,2018,2018-01-08
32,"management","married","tertiary","no",1270,"no","cellular",232,3,-1,0,"unknown",1,2018,2018-01-08
51,"retired","married","tertiary","no",746,"no","cellular",372,5,-1,0,"unknown",1,2018,2018-01-08
38,"technician","single","secondary","no",571,"no","cellular",275,3,-1,0,"unknown",0,2018,2018-01-08
39,"blue-collar","married","primary","no",50,"no","cellular",147,2,-1,0,"unknown",0,2018,2018-01-08
57,"housemaid","married","secondary","no",5631,"no","telephone",68,1,90,5,"other",0,2018,2018-01-08
34,"management","single","tertiary","no",163,"no","unknown",44,1,-1,0,"unknown",0,2018,2018-01-08
54,"blue-collar","single","unknown","no",6622,"no","unknown",83,1,-1,0,"unknown",0,2018,2018-01-08
56,"management","divorced","tertiary","no",41,"no","unknown",179,1,-1,0,"unknown",0,2018,2018-01-08
38,"services","married","secondary","no",433,"no","unknown",148,1,-1,0,"unknown",0,2018,2018-01-08
45,"management","married","tertiary","no",81,"no","cellular",61,3,-1,0,"unknown",0,2018,2018-01-08
55,"self-employed","married","secondary","no",2678,"no","cellular",151,12,-1,0,"unknown",0,2018,2018-01-08
60,"retired","married","unknown","no",1396,"no","cellular",104,2,-1,0,"unknown",0,2018,2018-01-08
38,"admin.","divorced","secondary","no",-51,"no","cellular",102,1,-1,0,"unknown",0,2018,2018-01-08
35,"management","single","tertiary","no",80,"no","cellular",434,2,94,1,"other",1,2018,2018-01-08
23,"self-employed","single","tertiary","no",780,"no","cellular",393,1,183,3,"success",1,2018,2018-01-08
43,"blue-collar","single","primary","no",0,"no","unknown",71,3,-1,0,"unknown",0,2018,2018-01-08
29,"student","single","secondary","no",314,"no","cellular",415,2,116,4,"failure",1,2018,2018-01-08
51,"blue-collar","married","unknown","no",1432,"no","cellular",388,1,-1,0,"unknown",0,2018,2018-01-08
32,"management","single","tertiary","no",223,"no","cellular",365,1,-1,0,"unknown",0,2018,2018-01-08
57,"housemaid","divorced","primary","no",7451,"no","unknown",43,4,-1,0,"unknown",0,2018,2018-01-08
67,"management","married","secondary","no",1287,"no","cellular",511,1,-1,0,"unknown",0,2018,2018-01-08
36,"management","single","unknown","no",62,"no","cellular",311,1,91,2,"success",1,2018,2018-01-08
30,"technician","single","secondary","no",124,"no","cellular",60,4,-1,0,"unknown",0,2018,2018-01-08
32,"blue-collar","married","primary","no",642,"no","cellular",524,1,-1,0,"unknown",0,2018,2018-01-08
34,"admin.","single","secondary","no",528,"no","cellular",165,1,124,1,"other",0,2018,2018-01-08
32,"admin.","single","secondary","no",8626,"no","cellular",200,1,196,2,"failure",0,2018,2018-01-08
33,"technician","single","tertiary","no",119,"no","cellular",202,3,-1,0,"unknown",0,2018,2018-01-08
30,"management","single","tertiary","no",617,"no","cellular",192,2,-1,0,"unknown",1,2018,2018-01-08
36,"technician","married","secondary","no",25,"no","cellular",127,4,-1,0,"unknown",0,2018,2018-01-08
59,"housemaid","married","primary","no",116,"no","cellular",129,4,-1,0,"unknown",0,2018,2018-01-08
58,"blue-collar","married","primary","no",47,"no","cellular",281,2,-1,0,"unknown",0,2018,2018-01-08
45,"technician","married","tertiary","no",1780,"no","cellular",52,4,-1,0,"unknown",0,2018,2018-01-08
38,"management","divorced","tertiary","no",76,"no","cellular",220,3,-1,0,"unknown",0,2018,2018-01-08
47,"management","married","tertiary","no",2306,"no","telephone",239,4,-1,0,"unknown",1,2018,2018-01-08
59,"retired","married","secondary","no",25947,"no","cellular",292,2,-1,0,"unknown",0,2018,2018-01-08
33,"unemployed","single","secondary","no",427,"no","unknown",12,1,-1,0,"unknown",0,2018,2018-01-08
59,"services","married","primary","no",31,"no","unknown",41,3,-1,0,"unknown",0,2018,2018-01-08
