"age","job","marital","education","default","balance","housing","contact","duration","campaign","pdays","previous","poutcome","signedup","Year","Date"
35,"technician","divorced","secondary","no",2823,"yes","cellular",74,1,24,1,"failure",0,2017,2017-01-05
50,"admin.","married","secondary","no",238,"yes","cellular",216,5,-1,0,"unknown",0,2017,2017-01-05
35,"management","married","tertiary","no",506,"yes","cellular",193,4,-1,0,"unknown",0,2017,2017-01-05
35,"admin.","married","tertiary","no",6,"no","cellular",130,2,-1,0,"unknown",0,2017,2017-01-05
41,"services","single","secondary","no",323,"yes","unknown",122,6,-1,0,"unknown",0,2017,2017-01-05
47,"technician","married","secondary","no",293,"no","cellular",251,1,90,1,"success",1,2017,2017-01-05
27,"management","single","tertiary","no",1720,"no","cellular",284,2,273,1,"failure",1,2017,2017-01-05
58,"retired","married","unknown","no",9004,"no","cellular",891,4,-1,0,"unknown",1,2017,2017-01-05
33,"blue-collar","married","secondary","no",91,"yes","cellular",283,2,-1,0,"unknown",0,2017,2017-01-05
31,"blue-collar","married","secondary","no",2,"yes","cellular",371,1,-1,0,"unknown",0,2017,2017-01-05
29,"student","single","secondary","no",200,"yes","unknown",87,2,-1,0,"unknown",0,2017,2017-01-05
55,"admin.","divorced","secondary","no",1872,"no","cellular",155,2,93,8,"failure",1,2017,2017-01-05
49,"housemaid","married","primary","no",889,"no","telephone",388,1,-1,0,"unknown",1,2017,2017-01-05
33,"admin.","single","secondary","no",2554,"yes","telephone",125,3,249,15,"failure",0,2017,2017-01-05
29,"management","single","tertiary","no",1675,"no","cellular",276,2,-1,0,"unknown",0,2017,2017-01-05
34,"self-employed","married","tertiary","no",870,"no","cellular",58,1,-1,0,"unknown",0,2017,2017-01-05
51,"self-employed","married","primary","no",183,"no","cellular",292,2,-1,0,"unknown",0,2017,2017-01-05
31,"blue-collar","married","primary","no",651,"yes","unknown",241,2,-1,0,"unknown",0,2017,2017-01-05
36,"unknown","single","primary","no",3415,"no","telephone",150,10,-1,0,"unknown",0,2017,2017-01-05
56,"blue-collar","married","secondary","no",0,"no","cellular",432,15,-1,0,"unknown",0,2017,2017-01-05
38,"blue-collar","married","secondary","no",926,"no","unknown",189,3,-1,0,"unknown",0,2017,2017-01-05
31,"admin.","married","secondary","no",1262,"yes","cellular",74,2,-1,0,"unknown",0,2017,2017-01-05
41,"blue-collar","single","unknown","no",387,"no","unknown",114,10,-1,0,"unknown",0,2017,2017-01-05
35,"entrepreneur","married","secondary","no",2971,"no","cellular",158,2,95,6,"success",0,2017,2017-01-05
27,"technician","single","secondary","no",162,"no","unknown",265,9,-1,0,"unknown",0,2017,2017-01-05
53,"blue-collar","married","primary","no",1868,"no","cellular",156,4,-1,0,"unknown",0,2017,2017-01-05
24,"management","single","secondary","no",653,"yes","unknown",247,3,-1,0,"unknown",0,2017,2017-01-05
34,"blue-collar","single","unknown","no",129,"yes","cellular",295,1,200,2,"success",1,2017,2017-01-05
20,"student","single","unknown","no",479,"no","cellular",158,2,-1,0,"unknown",0,2017,2017-01-05
41,"admin.","married","secondary","no",683,"no","cellular",77,1,-1,0,"unknown",0,2017,2017-01-05
28,"admin.","single","secondary","no",707,"yes","cellular",226,1,-1,0,"unknown",1,2017,2017-01-05
31,"entrepreneur","married","tertiary","no",5191,"no","cellular",187,2,-1,0,"unknown",0,2017,2017-01-05
35,"self-employed","married","tertiary","no",333,"no","unknown",78,5,-1,0,"unknown",0,2017,2017-01-05
26,"entrepreneur","married","secondary","no",321,"yes","cellular",638,2,-1,0,"unknown",0,2017,2017-01-05
21,"student","single","secondary","no",39,"no","cellular",207,2,-1,0,"unknown",0,2017,2017-01-05
35,"blue-collar","married","primary","no",767,"yes","unknown",1408,2,-1,0,"unknown",0,2017,2017-01-05
32,"self-employed","single","secondary","no",518,"yes","cellular",34,7,-1,0,"unknown",0,2017,2017-01-05
50,"admin.","divorced","secondary","no",237,"no","telephone",169,1,-1,0,"unknown",1,2017,2017-01-05
28,"student","single","secondary","no",29,"no","cellular",402,1,-1,0,"unknown",0,2017,2017-01-05
55,"blue-collar","married","secondary","no",176,"no","cellular",140,11,-1,0,"unknown",0,2017,2017-01-05
60,"retired","married","secondary","yes",15,"no","unknown",80,1,-1,0,"unknown",0,2017,2017-01-05
71,"retired","married","primary","no",2988,"no","telephone",130,1,-1,0,"unknown",1,2017,2017-01-05
49,"blue-collar","married","secondary","no",1111,"yes","cellular",104,3,-1,0,"unknown",0,2017,2017-01-05
31,"technician","single","tertiary","no",438,"yes","cellular",130,2,-1,0,"unknown",0,2017,2017-01-05
37,"blue-collar","single","unknown","no",871,"yes","cellular",209,1,542,4,"failure",0,2017,2017-01-05
54,"blue-collar","married","primary","no",3170,"yes","telephone",140,2,324,4,"failure",0,2017,2017-01-05
28,"technician","single","secondary","no",34,"yes","cellular",16,6,268,4,"failure",0,2017,2017-01-05
45,"technician","single","secondary","no",52,"no","unknown",79,3,-1,0,"unknown",0,2017,2017-01-05
33,"management","single","secondary","no",-85,"yes","cellular",96,1,-1,0,"unknown",0,2017,2017-01-05
42,"blue-collar","married","secondary","no",376,"yes","unknown",15,1,-1,0,"unknown",0,2017,2017-01-05
50,"entrepreneur","married","tertiary","no",6825,"no","cellular",24,9,-1,0,"unknown",0,2017,2017-01-05
24,"admin.","single","secondary","no",-386,"yes","cellular",180,1,-1,0,"unknown",0,2017,2017-01-05
72,"retired","married","secondary","no",1978,"no","cellular",312,1,-1,0,"unknown",1,2017,2017-01-06
43,"technician","divorced","secondary","no",64,"yes","cellular",55,2,-1,0,"unknown",0,2017,2017-01-06
41,"management","married","tertiary","no",103,"no","cellular",65,2,-1,0,"unknown",0,2017,2017-01-06
45,"admin.","married","secondary","no",-405,"no","cellular",189,3,-1,0,"unknown",0,2017,2017-01-06
48,"blue-collar","married","primary","no",4,"yes","unknown",198,1,-1,0,"unknown",0,2017,2017-01-06
34,"blue-collar","married","secondary","no",855,"no","cellular",616,3,-1,0,"unknown",0,2017,2017-01-06
31,"blue-collar","married","primary","no",620,"no","cellular",95,1,-1,0,"unknown",0,2017,2017-01-06
51,"technician","married","secondary","no",2937,"no","telephone",30,3,-1,0,"unknown",0,2017,2017-01-06
58,"retired","married","secondary","no",100,"yes","cellular",186,2,-1,0,"unknown",0,2017,2017-01-06
58,"self-employed","married","tertiary","no",0,"no","cellular",16,28,-1,0,"unknown",0,2017,2017-01-06
45,"admin.","married","secondary","no",524,"yes","cellular",808,1,-1,0,"unknown",1,2017,2017-01-06
35,"technician","married","tertiary","no",489,"no","cellular",592,2,-1,0,"unknown",0,2017,2017-01-06
58,"retired","married","unknown","no",-230,"no","cellular",133,2,-1,0,"unknown",0,2017,2017-01-06
29,"blue-collar","married","secondary","no",314,"yes","cellular",357,1,-1,0,"unknown",0,2017,2017-01-06
38,"blue-collar","single","secondary","no",1012,"yes","telephone",69,1,-1,0,"unknown",0,2017,2017-01-06
43,"services","married","secondary","no",-1,"yes","cellular",51,1,311,2,"failure",0,2017,2017-01-06
31,"self-employed","married","secondary","no",263,"yes","unknown",150,2,-1,0,"unknown",0,2017,2017-01-06
50,"management","married","secondary","no",-187,"yes","unknown",31,2,-1,0,"unknown",0,2017,2017-01-06
36,"management","married","tertiary","no",867,"no","cellular",159,2,-1,0,"unknown",0,2017,2017-01-06
39,"technician","single","secondary","no",2,"yes","telephone",14,29,-1,0,"unknown",0,2017,2017-01-06
44,"blue-collar","married","secondary","no",3060,"yes","cellular",87,2,151,3,"failure",0,2017,2017-01-06
47,"self-employed","married","secondary","no",1803,"no","cellular",188,2,-1,0,"unknown",0,2017,2017-01-06
53,"technician","divorced","tertiary","no",6503,"yes","cellular",143,1,-1,0,"unknown",0,2017,2017-01-06
59,"retired","married","secondary","no",9976,"yes","unknown",57,2,-1,0,"unknown",0,2017,2017-01-06
31,"blue-collar","married","tertiary","no",433,"no","cellular",114,1,-1,0,"unknown",0,2017,2017-01-06
49,"blue-collar","married","primary","no",397,"no","cellular",263,1,-1,0,"unknown",0,2017,2017-01-06
29,"housemaid","married","secondary","no",85,"yes","cellular",76,2,-1,0,"unknown",0,2017,2017-01-06
23,"blue-collar","single","primary","no",382,"no","cellular",74,1,108,1,"other",0,2017,2017-01-06
43,"management","married","secondary","no",10273,"no","cellular",359,2,-1,0,"unknown",0,2017,2017-01-06
40,"entrepreneur","divorced","tertiary","no",224,"no","unknown",606,1,-1,0,"unknown",0,2017,2017-01-06
42,"technician","divorced","secondary","no",2974,"yes","unknown",187,5,-1,0,"unknown",0,2017,2017-01-06
42,"self-employed","divorced","tertiary","no",5331,"no","cellular",135,3,-1,0,"unknown",0,2017,2017-01-06
39,"admin.","single","secondary","no",163,"yes","cellular",107,2,-1,0,"unknown",0,2017,2017-01-06
49,"self-employed","divorced","secondary","no",6116,"yes","cellular",43,1,-1,0,"unknown",0,2017,2017-01-06
39,"blue-collar","single","secondary","yes",0,"yes","cellular",14,8,-1,0,"unknown",0,2017,2017-01-06
49,"housemaid","married","secondary","no",3,"no","cellular",118,2,-1,0,"unknown",0,2017,2017-01-06
28,"admin.","married","secondary","no",642,"yes","cellular",481,2,-1,0,"unknown",0,2017,2017-01-06
60,"admin.","married","primary","no",686,"yes","cellular",122,1,-1,0,"unknown",0,2017,2017-01-06
22,"admin.","single","secondary","no",1157,"yes","cellular",336,2,-1,0,"unknown",0,2017,2017-01-06
34,"blue-collar","married","secondary","no",2076,"yes","cellular",257,1,-1,0,"unknown",0,2017,2017-01-06
45,"management","married","tertiary","no",273,"yes","cellular",94,2,-1,0,"unknown",0,2017,2017-01-06
39,"technician","married","secondary","no",3643,"yes","unknown",160,3,-1,0,"unknown",0,2017,2017-01-06
60,"admin.","divorced","secondary","no",4519,"no","cellular",136,1,91,1,"failure",0,2017,2017-01-06
37,"technician","single","secondary","no",363,"yes","unknown",110,3,-1,0,"unknown",0,2017,2017-01-06
57,"technician","married","secondary","no",1070,"no","unknown",73,1,-1,0,"unknown",0,2017,2017-01-06
37,"management","married","tertiary","yes",0,"no","cellular",44,1,123,2,"failure",0,2017,2017-01-06
32,"admin.","single","secondary","no",396,"yes","cellular",88,1,364,1,"failure",0,2017,2017-01-06
42,"blue-collar","married","primary","no",199,"yes","cellular",272,1,-1,0,"unknown",0,2017,2017-01-06
45,"blue-collar","married","secondary","no",-183,"yes","cellular",8,13,-1,0,"unknown",0,2017,2017-01-06
33,"technician","single","secondary","no",487,"yes","cellular",532,14,-1,0,"unknown",0,2017,2017-01-06
37,"services","married","primary","no",0,"yes","cellular",631,1,344,1,"success",0,2017,2017-01-06
34,"technician","married","tertiary","no",2656,"yes","cellular",302,1,-1,0,"unknown",0,2017,2017-01-06
35,"technician","married","secondary","no",432,"yes","unknown",1094,55,-1,0,"unknown",0,2017,2017-01-06
49,"blue-collar","married","secondary","no",3348,"no","cellular",144,1,-1,0,"unknown",0,2017,2017-01-06
37,"blue-collar","married","primary","no",-325,"yes","unknown",112,2,-1,0,"unknown",0,2017,2017-01-06
36,"management","single","tertiary","no",1379,"no","cellular",189,1,186,1,"failure",1,2017,2017-01-06
57,"retired","married","secondary","no",1044,"no","telephone",567,1,182,3,"success",1,2017,2017-01-06
33,"services","married","secondary","no",233,"no","cellular",155,2,-1,0,"unknown",0,2017,2017-01-06
35,"admin.","married","secondary","no",11,"yes","cellular",103,4,-1,0,"unknown",0,2017,2017-01-06
26,"technician","single","secondary","no",-211,"yes","unknown",164,3,-1,0,"unknown",0,2017,2017-01-06
26,"blue-collar","married","secondary","no",160,"yes","cellular",252,4,-1,0,"unknown",0,2017,2017-01-06
53,"entrepreneur","married","tertiary","no",1961,"no","cellular",91,2,185,1,"success",0,2017,2017-01-06
34,"management","married","tertiary","no",1433,"no","cellular",111,3,104,3,"failure",0,2017,2017-01-06
41,"housemaid","divorced","secondary","no",43,"yes","telephone",198,1,-1,0,"unknown",0,2017,2017-01-06
47,"technician","divorced","secondary","no",1013,"no","cellular",170,1,92,3,"failure",1,2017,2017-01-07
50,"management","divorced","tertiary","no",516,"yes","cellular",198,1,-1,0,"unknown",0,2017,2017-01-07
33,"blue-collar","married","primary","no",-219,"yes","cellular",64,1,-1,0,"unknown",0,2017,2017-01-07
42,"unknown","single","unknown","yes",61,"no","unknown",115,1,-1,0,"unknown",0,2017,2017-01-07
35,"management","married","tertiary","no",16,"no","cellular",185,1,-1,0,"unknown",0,2017,2017-01-07
30,"technician","single","secondary","no",4888,"yes","cellular",274,2,-1,0,"unknown",0,2017,2017-01-07
28,"technician","divorced","secondary","no",477,"yes","cellular",93,1,-1,0,"unknown",0,2017,2017-01-07
52,"technician","divorced","tertiary","no",728,"no","unknown",644,1,-1,0,"unknown",0,2017,2017-01-07
50,"technician","married","tertiary","no",5114,"no","telephone",286,2,153,2,"other",0,2017,2017-01-07
29,"blue-collar","married","secondary","no",297,"yes","cellular",240,2,-1,0,"unknown",0,2017,2017-01-07
39,"blue-collar","married","primary","no",499,"yes","cellular",156,1,-1,0,"unknown",0,2017,2017-01-07
37,"technician","married","secondary","no",827,"yes","cellular",85,16,-1,0,"unknown",0,2017,2017-01-07
26,"management","divorced","tertiary","no",667,"no","telephone",177,2,-1,0,"unknown",0,2017,2017-01-07
33,"self-employed","married","tertiary","no",483,"yes","cellular",280,2,-1,0,"unknown",0,2017,2017-01-07
40,"technician","divorced","tertiary","no",2611,"yes","cellular",637,2,-1,0,"unknown",0,2017,2017-01-07
35,"blue-collar","married","secondary","no",911,"yes","cellular",136,2,175,7,"failure",0,2017,2017-01-07
32,"management","single","secondary","no",1615,"yes","cellular",164,3,-1,0,"unknown",0,2017,2017-01-07
52,"blue-collar","divorced","primary","no",1250,"no","unknown",342,1,-1,0,"unknown",0,2017,2017-01-07
40,"blue-collar","married","secondary","no",1009,"yes","unknown",1036,5,-1,0,"unknown",1,2017,2017-01-07
51,"blue-collar","married","secondary","no",0,"no","cellular",73,1,-1,0,"unknown",0,2017,2017-01-07
33,"technician","single","secondary","no",5214,"yes","cellular",293,2,-1,0,"unknown",0,2017,2017-01-07
35,"management","single","unknown","no",186,"yes","cellular",196,2,-1,0,"unknown",0,2017,2017-01-07
47,"housemaid","married","secondary","no",0,"yes","telephone",20,2,-1,0,"unknown",0,2017,2017-01-07
51,"technician","married","unknown","no",425,"yes","unknown",124,3,-1,0,"unknown",0,2017,2017-01-07
46,"self-employed","single","secondary","no",526,"no","cellular",326,1,96,3,"success",0,2017,2017-01-07
48,"services","married","secondary","no",2597,"yes","cellular",182,2,355,1,"failure",0,2017,2017-01-07
53,"blue-collar","married","primary","no",238,"yes","cellular",238,2,361,5,"failure",0,2017,2017-01-07
23,"admin.","single","secondary","no",252,"yes","cellular",56,1,-1,0,"unknown",0,2017,2017-01-07
42,"blue-collar","married","secondary","no",790,"yes","unknown",356,2,-1,0,"unknown",0,2017,2017-01-07
32,"admin.","single","secondary","no",299,"yes","cellular",177,2,348,2,"failure",0,2017,2017-01-07
30,"management","married","secondary","no",0,"no","cellular",78,2,-1,0,"unknown",0,2017,2017-01-07
26,"management","single","tertiary","no",1643,"no","cellular",243,1,-1,0,"unknown",0,2017,2017-01-07
43,"services","single","secondary","no",518,"yes","cellular",295,1,370,1,"failure",0,2017,2017-01-07
45,"technician","single","tertiary","no",0,"no","cellular",773,4,-1,0,"unknown",1,2017,2017-01-07
48,"unemployed","married","secondary","no",1811,"yes","telephone",137,4,111,3,"failure",0,2017,2017-01-07
46,"admin.","married","secondary","no",659,"yes","telephone",1127,11,-1,0,"unknown",1,2017,2017-01-07
35,"admin.","single","secondary","no",-67,"no","cellular",84,1,-1,0,"unknown",0,2017,2017-01-07
42,"technician","married","tertiary","no",757,"no","cellular",354,1,79,1,"success",1,2017,2017-01-07
44,"blue-collar","married","secondary","no",0,"no","cellular",684,2,-1,0,"unknown",1,2017,2017-01-07
32,"blue-collar","single","secondary","no",118,"yes","cellular",1275,1,-1,0,"unknown",1,2017,2017-01-07
55,"retired","married","primary","no",8894,"no","unknown",262,1,-1,0,"unknown",0,2017,2017-01-07
31,"admin.","single","secondary","no",8626,"no","cellular",155,1,-1,0,"unknown",0,2017,2017-01-07
44,"self-employed","married","secondary","no",304,"yes","telephone",15,5,-1,0,"unknown",0,2017,2017-01-07
30,"services","married","secondary","no",-43,"yes","cellular",79,1,325,2,"other",0,2017,2017-01-07
38,"services","married","secondary","no",780,"yes","cellular",262,1,343,5,"failure",0,2017,2017-01-07
41,"services","married","secondary","no",639,"yes","unknown",1187,2,-1,0,"unknown",0,2017,2017-01-07
59,"management","divorced","secondary","no",0,"yes","unknown",248,6,-1,0,"unknown",0,2017,2017-01-07
43,"entrepreneur","married","secondary","no",1109,"yes","cellular",64,4,-1,0,"unknown",0,2017,2017-01-07
36,"services","married","secondary","no",-74,"yes","cellular",113,6,-1,0,"unknown",0,2017,2017-01-07
44,"blue-collar","single","primary","no",116,"yes","unknown",160,1,-1,0,"unknown",0,2017,2017-01-07
43,"management","married","tertiary","no",-183,"no","cellular",65,1,-1,0,"unknown",0,2017,2017-01-07
41,"unemployed","married","tertiary","no",28,"yes","cellular",358,2,-1,0,"unknown",0,2017,2017-01-07
51,"blue-collar","married","secondary","no",984,"yes","telephone",353,4,-1,0,"unknown",0,2017,2017-01-07
